Attribution Method,Layer Name,Neuron Index,Relevance Score
GradShap,yolo_model.model.8.cv1.conv,85,-0.011532828211784363
GradShap,yolo_model.model.8.cv1.conv,86,0.04670971632003784
GradShap,yolo_model.model.8.cv1.conv,87,0.01922987401485443
GradShap,yolo_model.model.8.cv1.conv,88,-0.001295603346079588
GradShap,yolo_model.model.8.cv1.conv,89,-0.020406881347298622
GradShap,yolo_model.model.8.cv1.conv,90,0.17560049891471863
GradShap,yolo_model.model.8.cv1.conv,91,-0.16953882575035095
GradShap,yolo_model.model.8.cv1.conv,92,0.00540723092854023
GradShap,yolo_model.model.8.cv1.conv,93,-0.009797027334570885
GradShap,yolo_model.model.8.cv1.conv,94,0.010868044570088387
GradShap,yolo_model.model.8.cv1.conv,95,0.024252749979496002
GradShap,yolo_model.model.8.cv1.conv,96,-0.07352377474308014
GradShap,yolo_model.model.8.cv1.conv,97,0.044755466282367706
GradShap,yolo_model.model.8.cv1.conv,98,-0.008357184007763863
GradShap,yolo_model.model.8.cv1.conv,99,-0.009253786876797676
GradShap,yolo_model.model.8.cv1.conv,100,-0.021631931886076927
GradShap,yolo_model.model.8.cv1.conv,101,0.005528697744011879
GradShap,yolo_model.model.8.cv1.conv,102,-0.031520262360572815
GradShap,yolo_model.model.8.cv1.conv,103,-0.049199193716049194
GradShap,yolo_model.model.8.cv1.conv,104,0.003038543276488781
GradShap,yolo_model.model.8.cv1.conv,105,-0.12738241255283356
GradShap,yolo_model.model.8.cv1.conv,106,0.018086880445480347
GradShap,yolo_model.model.8.cv1.conv,107,-0.004558360204100609
GradShap,yolo_model.model.8.cv1.conv,108,0.03209507092833519
GradShap,yolo_model.model.8.cv1.conv,109,-0.06432627141475677
GradShap,yolo_model.model.8.cv1.conv,110,0.004072948824614286
GradShap,yolo_model.model.8.cv1.conv,111,-0.007941823452711105
GradShap,yolo_model.model.8.cv1.conv,112,-0.029712950810790062
GradShap,yolo_model.model.8.cv1.conv,113,-0.057644713670015335
GradShap,yolo_model.model.8.cv1.conv,114,-0.05325058102607727
GradShap,yolo_model.model.8.cv1.conv,115,-0.014482304453849792
GradShap,yolo_model.model.8.cv1.conv,116,-0.016890928149223328
GradShap,yolo_model.model.8.cv1.conv,117,0.017023175954818726
GradShap,yolo_model.model.8.cv1.conv,118,0.0749005377292633
GradShap,yolo_model.model.8.cv1.conv,119,0.021258551627397537
GradShap,yolo_model.model.8.cv1.conv,120,0.014379364438354969
GradShap,yolo_model.model.8.cv1.conv,121,0.021106695756316185
GradShap,yolo_model.model.8.cv1.conv,122,-0.006666063331067562
GradShap,yolo_model.model.8.cv1.conv,123,0.012575434520840645
GradShap,yolo_model.model.8.cv1.conv,124,0.007235877215862274
GradShap,yolo_model.model.8.cv1.conv,125,0.04342905059456825
GradShap,yolo_model.model.8.cv1.conv,126,-0.054287806153297424
GradShap,yolo_model.model.8.cv1.conv,127,0.009306743741035461
GradShap,yolo_model.model.8.cv1.conv,128,0.09210406988859177
GradShap,yolo_model.model.8.cv1.conv,129,-0.044457413256168365
GradShap,yolo_model.model.8.cv1.conv,130,-0.028817392885684967
GradShap,yolo_model.model.8.cv1.conv,131,-0.059843458235263824
GradShap,yolo_model.model.8.cv1.conv,132,0.0870765671133995
GradShap,yolo_model.model.8.cv1.conv,133,-0.08972030878067017
GradShap,yolo_model.model.8.cv1.conv,134,0.07644397020339966
GradShap,yolo_model.model.8.cv1.conv,135,0.005757574923336506
GradShap,yolo_model.model.8.cv1.conv,136,-0.014675351791083813
GradShap,yolo_model.model.8.cv1.conv,137,0.024452537298202515
GradShap,yolo_model.model.8.cv1.conv,138,0.01518795546144247
GradShap,yolo_model.model.8.cv1.conv,139,0.017840605229139328
GradShap,yolo_model.model.8.cv1.conv,140,-0.03628493845462799
GradShap,yolo_model.model.8.cv1.conv,141,-0.02186255156993866
GradShap,yolo_model.model.8.cv1.conv,142,0.016431983560323715
GradShap,yolo_model.model.8.cv1.conv,143,-0.13753782212734222
GradShap,yolo_model.model.8.cv1.conv,144,-0.0540347546339035
GradShap,yolo_model.model.8.cv1.conv,145,0.03237823024392128
GradShap,yolo_model.model.8.cv1.conv,146,-0.02774527110159397
GradShap,yolo_model.model.8.cv1.conv,147,0.014906448312103748
GradShap,yolo_model.model.8.cv1.conv,148,-0.0009372103959321976
GradShap,yolo_model.model.8.cv1.conv,149,0.23756663501262665
GradShap,yolo_model.model.8.cv1.conv,150,0.012038139626383781
GradShap,yolo_model.model.8.cv1.conv,151,-0.0615929514169693
GradShap,yolo_model.model.8.cv1.conv,152,0.07632187753915787
GradShap,yolo_model.model.8.cv1.conv,153,-0.022666066884994507
GradShap,yolo_model.model.8.cv1.conv,154,-0.003096673171967268
GradShap,yolo_model.model.8.cv1.conv,155,0.139108806848526
GradShap,yolo_model.model.8.cv1.conv,156,-0.031089887022972107
GradShap,yolo_model.model.8.cv1.conv,157,0.010710076428949833
GradShap,yolo_model.model.8.cv1.conv,158,0.0779276192188263
GradShap,yolo_model.model.8.cv1.conv,159,0.13526123762130737
GradShap,yolo_model.model.8.cv1.conv,160,-0.539563000202179
GradShap,yolo_model.model.8.cv1.conv,161,-0.014678919687867165
GradShap,yolo_model.model.8.cv1.conv,162,0.15398891270160675
GradShap,yolo_model.model.8.cv1.conv,163,0.07937897741794586
GradShap,yolo_model.model.8.cv1.conv,164,0.01685924082994461
GradShap,yolo_model.model.8.cv1.conv,165,-0.042836762964725494
GradShap,yolo_model.model.8.cv1.conv,166,0.019604884088039398
GradShap,yolo_model.model.8.cv1.conv,167,0.015668179839849472
GradShap,yolo_model.model.8.cv1.conv,168,0.07788298279047012
GradShap,yolo_model.model.8.cv1.conv,169,-0.06714046001434326
GradShap,yolo_model.model.8.cv1.conv,170,0.09040696173906326
GradShap,yolo_model.model.8.cv1.conv,171,0.0012510865926742554
GradShap,yolo_model.model.8.cv1.conv,172,0.10233402252197266
GradShap,yolo_model.model.8.cv1.conv,173,-0.02315114438533783
GradShap,yolo_model.model.8.cv1.conv,174,0.013791479170322418
GradShap,yolo_model.model.8.cv1.conv,175,-0.10373394191265106
GradShap,yolo_model.model.8.cv1.conv,176,0.08457435667514801
GradShap,yolo_model.model.8.cv1.conv,177,0.09715934097766876
GradShap,yolo_model.model.8.cv1.conv,178,-0.04803503304719925
GradShap,yolo_model.model.8.cv1.conv,179,0.02186204120516777
GradShap,yolo_model.model.8.cv1.conv,180,0.14687110483646393
GradShap,yolo_model.model.8.cv1.conv,181,0.0352339930832386
GradShap,yolo_model.model.8.cv1.conv,182,-0.10082300007343292
GradShap,yolo_model.model.8.cv1.conv,183,0.013374715112149715
GradShap,yolo_model.model.8.cv1.conv,184,0.15500104427337646
GradShap,yolo_model.model.8.cv1.conv,185,-0.06986117362976074
GradShap,yolo_model.model.8.cv1.conv,186,0.008428136818110943
GradShap,yolo_model.model.8.cv1.conv,187,0.15316036343574524
GradShap,yolo_model.model.8.cv1.conv,188,-0.03560848534107208
GradShap,yolo_model.model.8.cv1.conv,189,-0.0792861357331276
GradShap,yolo_model.model.8.cv1.conv,190,-0.008383536711335182
GradShap,yolo_model.model.8.cv1.conv,191,0.016161583364009857
GradShap,yolo_model.model.8.cv1.conv,192,0.021760888397693634
GradShap,yolo_model.model.8.cv1.conv,193,-0.01963552087545395
GradShap,yolo_model.model.8.cv1.conv,194,0.009655174799263477
GradShap,yolo_model.model.8.cv1.conv,195,0.017006821930408478
GradShap,yolo_model.model.8.cv1.conv,196,0.006534239277243614
GradShap,yolo_model.model.8.cv1.conv,197,0.0028051016852259636
GradShap,yolo_model.model.8.cv1.conv,198,0.04324983432888985
GradShap,yolo_model.model.8.cv1.conv,199,0.011367106810212135
GradShap,yolo_model.model.8.cv1.conv,200,-0.003618115559220314
GradShap,yolo_model.model.8.cv1.conv,201,0.01155371405184269
GradShap,yolo_model.model.8.cv1.conv,202,-0.07683989405632019
GradShap,yolo_model.model.8.cv1.conv,203,0.013481071218848228
GradShap,yolo_model.model.8.cv1.conv,204,-0.5683364272117615
GradShap,yolo_model.model.8.cv1.conv,205,-0.011014881543815136
GradShap,yolo_model.model.8.cv1.conv,206,-4.5851338654756546e-05
GradShap,yolo_model.model.8.cv1.conv,207,-0.037873610854148865
GradShap,yolo_model.model.8.cv1.conv,208,0.13856318593025208
GradShap,yolo_model.model.8.cv1.conv,209,-0.23691415786743164
GradShap,yolo_model.model.8.cv1.conv,210,-0.0006229011341929436
GradShap,yolo_model.model.8.cv1.conv,211,0.007662970572710037
GradShap,yolo_model.model.8.cv1.conv,212,-0.116225965321064
GradShap,yolo_model.model.8.cv1.conv,213,-0.13112550973892212
GradShap,yolo_model.model.8.cv1.conv,214,0.022202111780643463
GradShap,yolo_model.model.8.cv1.conv,215,-0.09477941691875458
GradShap,yolo_model.model.8.cv1.conv,216,0.08747197687625885
GradShap,yolo_model.model.8.cv1.conv,217,0.04362550005316734
GradShap,yolo_model.model.8.cv1.conv,218,-0.011964822188019753
GradShap,yolo_model.model.8.cv1.conv,219,-0.02920008823275566
GradShap,yolo_model.model.8.cv1.conv,220,-0.02938784286379814
GradShap,yolo_model.model.8.cv1.conv,221,-0.0051788222044706345
GradShap,yolo_model.model.8.cv1.conv,222,0.11735443770885468
GradShap,yolo_model.model.8.cv1.conv,223,0.04596615955233574
GradShap,yolo_model.model.8.cv1.conv,224,0.05605513975024223
GradShap,yolo_model.model.8.cv1.conv,225,-0.019335730001330376
GradShap,yolo_model.model.8.cv1.conv,226,-0.023651398718357086
GradShap,yolo_model.model.8.cv1.conv,227,-0.02782093547284603
GradShap,yolo_model.model.8.cv1.conv,228,0.012787663377821445
GradShap,yolo_model.model.8.cv1.conv,229,0.01384564209729433
GradShap,yolo_model.model.8.cv1.conv,230,0.022777270525693893
GradShap,yolo_model.model.8.cv1.conv,231,-0.007185350637882948
GradShap,yolo_model.model.8.cv1.conv,232,0.17601296305656433
GradShap,yolo_model.model.8.cv1.conv,233,0.13207018375396729
GradShap,yolo_model.model.8.cv1.conv,234,0.29456233978271484
GradShap,yolo_model.model.8.cv1.conv,235,0.04040437936782837
GradShap,yolo_model.model.8.cv1.conv,236,-0.055990688502788544
GradShap,yolo_model.model.8.cv1.conv,237,0.021756334230303764
GradShap,yolo_model.model.8.cv1.conv,238,0.05357404425740242
GradShap,yolo_model.model.8.cv1.conv,239,0.013685397803783417
GradShap,yolo_model.model.8.cv1.conv,240,0.008532277308404446
GradShap,yolo_model.model.8.cv1.conv,241,0.14758969843387604
GradShap,yolo_model.model.8.cv1.conv,242,0.08060851693153381
GradShap,yolo_model.model.8.cv1.conv,243,0.23345619440078735
GradShap,yolo_model.model.8.cv1.conv,244,0.012261368334293365
GradShap,yolo_model.model.8.cv1.conv,245,-0.02711850218474865
GradShap,yolo_model.model.8.cv1.conv,246,0.05012299865484238
GradShap,yolo_model.model.8.cv1.conv,247,-0.019362881779670715
GradShap,yolo_model.model.8.cv1.conv,248,-0.02815967984497547
GradShap,yolo_model.model.8.cv1.conv,249,-0.02374367043375969
GradShap,yolo_model.model.8.cv1.conv,250,0.022926131263375282
GradShap,yolo_model.model.8.cv1.conv,251,-0.06538638472557068
GradShap,yolo_model.model.8.cv1.conv,252,-0.10450774431228638
GradShap,yolo_model.model.8.cv1.conv,253,0.19908718764781952
GradShap,yolo_model.model.8.cv1.conv,254,0.08638319373130798
GradShap,yolo_model.model.8.cv1.conv,255,0.044627416878938675
GradShap,yolo_model.model.8.cv2.conv,0,-0.08011949807405472
GradShap,yolo_model.model.8.cv2.conv,1,0.016131054610013962
GradShap,yolo_model.model.8.cv2.conv,2,0.08991658687591553
GradShap,yolo_model.model.8.cv2.conv,3,0.00971928983926773
GradShap,yolo_model.model.8.cv2.conv,4,-0.01140863448381424
GradShap,yolo_model.model.8.cv2.conv,5,0.004951383452862501
GradShap,yolo_model.model.8.cv2.conv,6,0.04216078296303749
GradShap,yolo_model.model.8.cv2.conv,7,-0.018541868776082993
GradShap,yolo_model.model.8.cv2.conv,8,0.005432354286313057
GradShap,yolo_model.model.8.cv2.conv,9,-0.050419583916664124
GradShap,yolo_model.model.8.cv2.conv,10,-0.002642116043716669
GradShap,yolo_model.model.8.cv2.conv,11,0.005398860201239586
GradShap,yolo_model.model.8.cv2.conv,12,0.04139793664216995
GradShap,yolo_model.model.8.cv2.conv,13,0.013338402844965458
GradShap,yolo_model.model.8.cv2.conv,14,-0.01153128407895565
GradShap,yolo_model.model.8.cv2.conv,15,-0.021611619740724564
GradShap,yolo_model.model.8.cv2.conv,16,-0.01951657421886921
GradShap,yolo_model.model.8.cv2.conv,17,0.02986663207411766
GradShap,yolo_model.model.8.cv2.conv,18,-0.008925361558794975
GradShap,yolo_model.model.8.cv2.conv,19,0.0025166450068354607
GradShap,yolo_model.model.8.cv2.conv,20,-0.015849582850933075
GradShap,yolo_model.model.8.cv2.conv,21,-0.002432061592116952
GradShap,yolo_model.model.8.cv2.conv,22,0.09570757299661636
GradShap,yolo_model.model.8.cv2.conv,23,0.003701027948409319
GradShap,yolo_model.model.8.cv2.conv,24,-0.00450854329392314
GradShap,yolo_model.model.8.cv2.conv,25,0.03976486623287201
GradShap,yolo_model.model.8.cv2.conv,26,0.009498240426182747
GradShap,yolo_model.model.8.cv2.conv,27,-0.01713821105659008
GradShap,yolo_model.model.8.cv2.conv,28,-0.0025326795876026154
GradShap,yolo_model.model.8.cv2.conv,29,-0.010110246017575264
GradShap,yolo_model.model.8.cv2.conv,30,0.05676210671663284
GradShap,yolo_model.model.8.cv2.conv,31,-0.08566121757030487
GradShap,yolo_model.model.8.cv2.conv,32,0.07061031460762024
GradShap,yolo_model.model.8.cv2.conv,33,0.0032997550442814827
GradShap,yolo_model.model.8.cv2.conv,34,0.05397137627005577
GradShap,yolo_model.model.8.cv2.conv,35,-0.05012229457497597
GradShap,yolo_model.model.8.cv2.conv,36,-0.0053772274404764175
GradShap,yolo_model.model.8.cv2.conv,37,0.01251140795648098
GradShap,yolo_model.model.8.cv2.conv,38,0.026113241910934448
GradShap,yolo_model.model.8.cv2.conv,39,0.02825937233865261
GradShap,yolo_model.model.8.cv2.conv,40,-0.020809246227145195
GradShap,yolo_model.model.8.cv2.conv,41,-0.02253648266196251
GradShap,yolo_model.model.8.cv2.conv,42,0.011755833402276039
GradShap,yolo_model.model.8.cv2.conv,43,-0.04336760938167572
GradShap,yolo_model.model.8.cv2.conv,44,0.05874398723244667
GradShap,yolo_model.model.8.cv2.conv,45,0.019449621438980103
GradShap,yolo_model.model.8.cv2.conv,46,0.010165985673666
GradShap,yolo_model.model.8.cv2.conv,47,-0.03387065976858139
GradShap,yolo_model.model.8.cv2.conv,48,0.0025363340973854065
GradShap,yolo_model.model.8.cv2.conv,49,0.025813084095716476
GradShap,yolo_model.model.8.cv2.conv,50,-0.05531953647732735
GradShap,yolo_model.model.8.cv2.conv,51,-0.04603153467178345
GradShap,yolo_model.model.8.cv2.conv,52,0.0009245146065950394
GradShap,yolo_model.model.8.cv2.conv,53,-0.024623557925224304
GradShap,yolo_model.model.8.cv2.conv,54,-0.016483942046761513
GradShap,yolo_model.model.8.cv2.conv,55,0.005762905348092318
GradShap,yolo_model.model.8.cv2.conv,56,-0.027155103161931038
GradShap,yolo_model.model.8.cv2.conv,57,-0.10229859501123428
GradShap,yolo_model.model.8.cv2.conv,58,0.007588380016386509
GradShap,yolo_model.model.8.cv2.conv,59,-0.05535650625824928
GradShap,yolo_model.model.8.cv2.conv,60,0.07919532060623169
GradShap,yolo_model.model.8.cv2.conv,61,-0.0007683767471462488
GradShap,yolo_model.model.8.cv2.conv,62,0.02001410350203514
GradShap,yolo_model.model.8.cv2.conv,63,-0.012382268905639648
GradShap,yolo_model.model.8.cv2.conv,64,-0.00607801740989089
GradShap,yolo_model.model.8.cv2.conv,65,-0.06129945069551468
GradShap,yolo_model.model.8.cv2.conv,66,-0.003659093054011464
GradShap,yolo_model.model.8.cv2.conv,67,0.013161718845367432
GradShap,yolo_model.model.8.cv2.conv,68,0.022751424461603165
GradShap,yolo_model.model.8.cv2.conv,69,0.0012588603422045708
GradShap,yolo_model.model.8.cv2.conv,70,-0.17258572578430176
GradShap,yolo_model.model.8.cv2.conv,71,-0.027737244963645935
GradShap,yolo_model.model.8.cv2.conv,72,-0.001176084391772747
GradShap,yolo_model.model.8.cv2.conv,73,0.6343979835510254
GradShap,yolo_model.model.8.cv2.conv,74,0.011127798818051815
GradShap,yolo_model.model.8.cv2.conv,75,-0.1183992251753807
GradShap,yolo_model.model.8.cv2.conv,76,0.04839774966239929
GradShap,yolo_model.model.8.cv2.conv,77,-0.030894197523593903
GradShap,yolo_model.model.8.cv2.conv,78,0.02156597375869751
GradShap,yolo_model.model.8.cv2.conv,79,-0.0051470063626766205
GradShap,yolo_model.model.8.cv2.conv,80,-0.0009146332740783691
GradShap,yolo_model.model.8.cv2.conv,81,0.010037994012236595
GradShap,yolo_model.model.8.cv2.conv,82,-0.05249888449907303
GradShap,yolo_model.model.8.cv2.conv,83,0.006962062790989876
GradShap,yolo_model.model.8.cv2.conv,84,0.029783006757497787
GradShap,yolo_model.model.8.cv2.conv,85,0.043755222111940384
GradShap,yolo_model.model.8.cv2.conv,86,-0.08996817469596863
GradShap,yolo_model.model.8.cv2.conv,87,0.002326588612049818
GradShap,yolo_model.model.8.cv2.conv,88,0.029782777652144432
GradShap,yolo_model.model.8.cv2.conv,89,-0.0015740832313895226
GradShap,yolo_model.model.8.cv2.conv,90,-0.02109338343143463
GradShap,yolo_model.model.8.cv2.conv,91,-0.030833594501018524
GradShap,yolo_model.model.8.cv2.conv,92,0.016363784670829773
GradShap,yolo_model.model.8.cv2.conv,93,-0.4364036023616791
GradShap,yolo_model.model.8.cv2.conv,94,0.0690690129995346
GradShap,yolo_model.model.8.cv2.conv,95,0.1272311508655548
GradShap,yolo_model.model.8.cv2.conv,96,0.00659998320043087
GradShap,yolo_model.model.8.cv2.conv,97,0.13789761066436768
GradShap,yolo_model.model.8.cv2.conv,98,0.009045721031725407
GradShap,yolo_model.model.8.cv2.conv,99,0.04601285606622696
GradShap,yolo_model.model.8.cv2.conv,100,-0.037053439766168594
GradShap,yolo_model.model.8.cv2.conv,101,0.002002240624278784
GradShap,yolo_model.model.8.cv2.conv,102,0.09071783721446991
GradShap,yolo_model.model.8.cv2.conv,103,0.01246647723019123
GradShap,yolo_model.model.8.cv2.conv,104,-0.019454609602689743
GradShap,yolo_model.model.8.cv2.conv,105,0.06358301639556885
GradShap,yolo_model.model.8.cv2.conv,106,0.0019945898093283176
GradShap,yolo_model.model.8.cv2.conv,107,-0.01710693910717964
GradShap,yolo_model.model.8.cv2.conv,108,-0.12986567616462708
GradShap,yolo_model.model.8.cv2.conv,109,-0.08913181722164154
GradShap,yolo_model.model.8.cv2.conv,110,-0.03701760619878769
GradShap,yolo_model.model.8.cv2.conv,111,0.006294628605246544
GradShap,yolo_model.model.8.cv2.conv,112,0.003999494947493076
GradShap,yolo_model.model.8.cv2.conv,113,-0.2631298005580902
GradShap,yolo_model.model.8.cv2.conv,114,0.006859252229332924
GradShap,yolo_model.model.8.cv2.conv,115,0.04267912358045578
GradShap,yolo_model.model.8.cv2.conv,116,-0.015105180442333221
GradShap,yolo_model.model.8.cv2.conv,117,-0.02389765903353691
GradShap,yolo_model.model.8.cv2.conv,118,0.015156541019678116
GradShap,yolo_model.model.8.cv2.conv,119,-0.03589847683906555
GradShap,yolo_model.model.8.cv2.conv,120,-0.008950835093855858
GradShap,yolo_model.model.8.cv2.conv,121,0.0148236732929945
GradShap,yolo_model.model.8.cv2.conv,122,-0.002886531176045537
GradShap,yolo_model.model.8.cv2.conv,123,-0.007761197164654732
GradShap,yolo_model.model.8.cv2.conv,124,0.04183337837457657
GradShap,yolo_model.model.8.cv2.conv,125,0.007064074743539095
GradShap,yolo_model.model.8.cv2.conv,126,0.08631066232919693
GradShap,yolo_model.model.8.cv2.conv,127,-0.012198437936604023
GradShap,yolo_model.model.8.cv2.conv,128,0.06547460705041885
GradShap,yolo_model.model.8.cv2.conv,129,0.03468405827879906
GradShap,yolo_model.model.8.cv2.conv,130,0.004512296058237553
GradShap,yolo_model.model.8.cv2.conv,131,0.012963570654392242
GradShap,yolo_model.model.8.cv2.conv,132,0.0028981901705265045
GradShap,yolo_model.model.8.cv2.conv,133,0.012440934777259827
GradShap,yolo_model.model.8.cv2.conv,134,0.005031100474298
GradShap,yolo_model.model.8.cv2.conv,135,-0.02183270826935768
GradShap,yolo_model.model.8.cv2.conv,136,0.012046745046973228
GradShap,yolo_model.model.8.cv2.conv,137,-0.049608998000621796
GradShap,yolo_model.model.8.cv2.conv,138,-0.10036425292491913
GradShap,yolo_model.model.8.cv2.conv,139,-0.0034444599878042936
GradShap,yolo_model.model.8.cv2.conv,140,0.0011893687769770622
